country_code,country_name,year,poverty_headcount,gini
MOZ,Mozambique,2014,0.743877980112,0.539534247735
MOZ,Mozambique,2019,0.816315922493,0.507372314651
MOZ,Mozambique,2022,0.813613743076,0.495571346788
MRT,Mauritania,1987,0.507810000001,0.439383045986
MRT,Mauritania,1993,0.54136,0.495243749904
MRT,Mauritania,1995,0.317139222529,0.377473629103
MRT,Mauritania,2000,0.306715555069,0.39028473558
MRT,Mauritania,2004,0.284806610102,0.401687616756
MRT,Mauritania,2008,0.192437009725,0.356853782027
MRT,Mauritania,2014,0.117057048412,0.326193498823
MRT,Mauritania,2019,0.102215045154,0.319967475686
MUS,Mauritius,2006,0.011172141168,0.356534221248
MUS,Mauritius,2012,0.010737178616,0.384653985259
MUS,Mauritius,2017,0.0054019159,0.36761205938
MWI,Malawi,1997,0.64561028591,0.657552320088
MWI,Malawi,2004,0.743958021193,0.39872150239
MWI,Malawi,2010,0.728859170562,0.454730151401
MWI,Malawi,2016,0.716524892853,0.446943078175
MWI,Malawi,2019,0.754382207354,0.385427368153
MYS,Malaysia,1984,0.06656,0.48496295037
MYS,Malaysia,1987,0.05856,0.47041823695
MYS,Malaysia,1989,0.04939,0.461684829661
MYS,Malaysia,1992,0.05004,0.476537237383
MYS,Malaysia,1995,0.05233,0.48522664421
MYS,Malaysia,1997,0.01714,0.491496487923
MYS,Malaysia,2003,0.031729222379,0.464161921016
MYS,Malaysia,2006,0.016615137761,0.447523494697
MYS,Malaysia,2008,0.014825598336,0.454797122291
MYS,Malaysia,2011,0.003681719961,0.43943596573
MYS,Malaysia,2013,0.001086721144,0.413488266656
MYS,Malaysia,2015,0.000522948138,0.410663983753
MYS,Malaysia,2018,0.000301525585,0.411767742675
MYS,Malaysia,2021,0.000130829415,0.406684269677
NAM,Namibia,1993,0.60281,0.710505494383
NAM,Namibia,2003,0.476091305648,0.633169690909
NAM,Namibia,2009,0.3859012185,0.609646989725
NAM,Namibia,2015,0.228630620491,0.590666143678
NER,Niger,1992,0.88037,0.360424899881
NER,Niger,1994,0.889124789544,0.414604875909
NER,Niger,2005,0.838485243956,0.443873173276
NER,Niger,2007,0.829274522844,0.373042061316
NER,Niger,2011,0.688409345627,0.314517146383
NER,Niger,2014,0.603037450938,0.342765760379
NER,Niger,2018,0.590125005233,0.372594244807
NER,Niger,2021,0.604898715199,0.328625637644
NGA,Nigeria,1985,0.51056,0.386778505621
NGA,Nigeria,1992,0.551652248288,0.449222485053
NGA,Nigeria,1996,0.60907909275,0.518993591298
NGA,Nigeria,2003,0.510969586119,0.400608193296
NGA,Nigeria,2010,0.384850600522,0.356502096912
NGA,Nigeria,2012,0.37443412513,0.355130072159
NGA,Nigeria,2015,0.357665800165,0.35879778661
NGA,Nigeria,2018,0.341929050051,0.351277427939
NGA,Nigeria,2022,0.418195490987,0.338948689783
NIC,Nicaragua,1993,0.318661734444,0.490609757028
NIC,Nicaragua,1998,0.279610127165,0.4499718059
NIC,Nicaragua,2001,0.294320736289,0.429982021453
NIC,Nicaragua,2005,0.275997650053,0.405319876753
NIC,Nicaragua,2009,0.139141045026,0.439416272915
NIC,Nicaragua,2014,0.065703775874,0.461562941857
NLD,Netherlands,1983,0.007488262625,0.283641652116
NLD,Netherlands,1987,0.004515769827,0.267696212258
NLD,Netherlands,1990,0.012011950479,0.310867633482
NLD,Netherlands,1993,0.014749865107,0.304315522306
NLD,Netherlands,1999,0.002028983038,0.280633961397
NLD,Netherlands,2004,0.003407583693,0.29800009398
NLD,Netherlands,2005,0.001483200411,0.290482302543
NLD,Netherlands,2006,0.000457928556,0.300433265801
NLD,Netherlands,2007,0.00028631331,0.295927782223
NLD,Netherlands,2008,0.001744469162,0.292980121982
NLD,Netherlands,2009,0.002281701458,0.278819972413
NLD,Netherlands,2010,0.000474389074,0.278452395039
NLD,Netherlands,2011,0.001394508364,0.277500868503
NLD,Netherlands,2012,0.000758421921,0.276209308008
NLD,Netherlands,2013,0.000908140786,0.281064793867
NLD,Netherlands,2014,0.001491274875,0.286314187225
NLD,Netherlands,2015,0.000682568979,0.282415795062
NLD,Netherlands,2016,0.000576937575,0.281735697507
NLD,Netherlands,2017,0.002060889317,0.285358068859
NLD,Netherlands,2018,0.001121384612,0.28121037952
NLD,Netherlands,2019,0.000957287046,0.292483271854
NLD,Netherlands,2020,0.000407975649,0.25994211246
NLD,Netherlands,2021,0.000972631159,0.257438692891
NOR,Norway,1979,0.002275212226,0.268947587349
NOR,Norway,1986,0.00244875933,0.246304829724
NOR,Norway,1991,0.004752488513,0.252262858349
NOR,Norway,1995,0.00491034531,0.260196368463
NOR,Norway,2000,0.002350818294,0.273587852542
NOR,Norway,2003,0.002188037356,0.276269016077
NOR,Norway,2004,0.002948629478,0.31578070612
NOR,Norway,2005,0.002120723383,0.305970270911
NOR,Norway,2006,0.001645022341,0.263538398755
NOR,Norway,2007,0.00154343336,0.270906487862
NOR,Norway,2008,0.002401510183,0.269963451996
NOR,Norway,2009,0.000869477228,0.261582276847
NOR,Norway,2010,0.00150988138,0.257237077893
NOR,Norway,2011,0.001284999812,0.253001689046
NOR,Norway,2012,0.001271743145,0.257259974226
NOR,Norway,2013,0.001649020846,0.263611110275
NOR,Norway,2014,0.001129212288,0.267525627449
NOR,Norway,2015,0.001700492323,0.274967546363
NOR,Norway,2016,0.002806733074,0.284933420252
NOR,Norway,2017,0.002916524749,0.269867438315
NOR,Norway,2018,0.002818009174,0.275602430689
NOR,Norway,2019,0.001904272392,0.277418447202
NOR,Norway,2020,0.002949580434,0.283928833444
NOR,Norway,2021,0.001702402409,0.290891274502
NOR,Norway,2022,0.002946596378,0.269462535375
NOR,Norway,2023,0.001970593094,0.265308108802
NPL,Nepal,1984,0.82748,0.300575405463
NPL,Nepal,1995,0.707459022732,0.352070174678
NPL,Nepal,2003,0.556762344043,0.437681043107
NPL,Nepal,2010,0.215044144628,0.328405861769
NPL,Nepal,2022,0.024363144871,0.300202624816
NRU,Nauru,2012,0.097185744739,0.323615792583
PAK,Pakistan,1987,0.806259401884,0.333164557895
PAK,Pakistan,1990,0.7946474019,0.332479736971
PAK,Pakistan,1996,0.453188828538,0.286649886556
PAK,Pakistan,1998,0.502841357223,0.331232927205
PAK,Pakistan,2001,0.56245185509,0.286530209949
PAK,Pakistan,2004,0.40866104855,0.308861068988
PAK,Pakistan,2005,0.408080908287,0.312612537994
PAK,Pakistan,2007,0.348679479928,0.296695024201
PAK,Pakistan,2010,0.266555974112,0.287808638323
PAK,Pakistan,2011,0.259335219565,0.296979569916
PAK,Pakistan,2013,0.212463761238,0.295285730797
PAK,Pakistan,2015,0.169114578676,0.312912658226
PAK,Pakistan,2018,0.16516171077,0.295892655976
PAN,Panama,1979,0.15648,0.487401422044
PAN,Panama,1989,0.297725159362,0.58548732832
PAN,Panama,1991,0.271231241789,0.579784409365
PAN,Panama,1995,0.211166767197,0.576289553005
PAN,Panama,1997,0.19907796628,0.581187739444
PAN,Panama,1998,0.197690384661,0.573329649515
PAN,Panama,1999,0.17715579036,0.563269979738
PAN,Panama,2000,0.163451010897,0.565790616449
PAN,Panama,2001,0.207842021405,0.566955136168
PAN,Panama,2002,0.172103534502,0.560886952647
PAN,Panama,2003,0.167966294292,0.556463673745
PAN,Panama,2004,0.155436704122,0.547702083327
PAN,Panama,2005,0.145420240538,0.537973831924
PAN,Panama,2006,0.157188898264,0.54633588426
PAN,Panama,2007,0.129721487444,0.526842169988
PAN,Panama,2008,0.090016612491,0.526929604248
PAN,Panama,2009,0.066456665702,0.517702235422
PAN,Panama,2010,0.076586060553,0.516085734821
PAN,Panama,2011,0.060812228162,0.513467179994
PAN,Panama,2012,0.074382822676,0.517387786829
PAN,Panama,2013,0.059178907333,0.514557355783
PAN,Panama,2014,0.063799582269,0.504652358238
PAN,Panama,2015,0.047844740078,0.508054314641
PAN,Panama,2016,0.04798022065,0.50406693131
PAN,Panama,2017,0.04276577763,0.498842510913
PAN,Panama,2018,0.037465032429,0.492113238582
PAN,Panama,2019,0.029157352033,0.498373592394
PAN,Panama,2021,0.033005018443,0.508577786771
PAN,Panama,2023,0.037323698345,0.488756667386
PAN,Panama,2024,0.031258316921,0.497335432231
PER,Peru,1985,0.062381430644,0.456344766629
PER,Peru,1994,0.257178661981,0.44023988654
PER,Peru,1997,0.26864558965,0.532562915283
PER,Peru,1998,0.257141598519,0.551171391229
PER,Peru,1999,0.262962397596,0.548206945635
PER,Peru,2000,0.255416148461,0.49071853749
PER,Peru,2001,0.273970749295,0.513015505217
PER,Peru,2002,0.24392581283,0.5356355506
PER,Peru,2003,0.224567285876,0.530795626929
PER,Peru,2004,0.235481954431,0.498795561414
PER,Peru,2005,0.253752090871,0.504489995766
PER,Peru,2006,0.218472563142,0.50332090785
PER,Peru,2007,0.188933118838,0.500213709818
PER,Peru,2008,0.158089087027,0.474863752639
PER,Peru,2009,0.136733008416,0.470060096327
PER,Peru,2010,0.112005626102,0.455376516029
PER,Peru,2011,0.103399259619,0.446597433624
PER,Peru,2012,0.095272385818,0.444400146904
PER,Peru,2013,0.086165627147,0.438827153093
PER,Peru,2014,0.079933110944,0.431388085387
PER,Peru,2015,0.079580616693,0.433560554314
PER,Peru,2016,0.074693276325,0.436389728262
PER,Peru,2017,0.073140624538,0.432926663647
PER,Peru,2018,0.060752500912,0.423655600879
PER,Peru,2019,0.054192518229,0.415281181296
PER,Peru,2020,0.103081566237,0.437398109182
PER,Peru,2021,0.051898446463,0.401218035606
PER,Peru,2022,0.048408239443,0.4034915935
PER,Peru,2023,0.058787387203,0.406578381159
PER,Peru,2024,0.051405638887,0.401258629673
PHL,Philippines,1985,0.43339,0.410374332416
PHL,Philippines,1988,0.409994494711,0.40746267415
PHL,Philippines,1991,0.40636,0.438235503971
PHL,Philippines,1994,0.38753,0.428883870122
PHL,Philippines,1997,0.307283307969,0.459622075331
PHL,Philippines,2000,0.28786371825,0.427994724064
PHL,Philippines,2003,0.262573005678,0.414946578306
PHL,Philippines,2006,0.278577877399,0.428588396067
PHL,Philippines,2009,0.234382544878,0.417603384804
PHL,Philippines,2012,0.2493752542,0.422243295068
PHL,Philippines,2015,0.189388509196,0.403514992374
PHL,Philippines,2018,0.134098794861,0.378117061794
PHL,Philippines,2021,0.156957445487,0.37268467115
PHL,Philippines,2023,0.115317326925,0.35203486234
PNG,Papua New Guinea,1996,0.628041527824,0.457652641727
PNG,Papua New Guinea,2009,0.522102878901,0.418504087137
POL,Poland,1985,0.0,0.250839606373
POL,Poland,1986,0.004912137255,0.279845420249
POL,Poland,1987,0.0,0.255251277406
POL,Poland,1989,0.0,0.267942142491
POL,Poland,1992,0.002236115661,0.292985629137
POL,Poland,1993,0.0,0.266988985028
POL,Poland,1995,0.024977704962,0.345999014758
POL,Poland,1996,0.09014,0.325617757952
POL,Poland,1998,0.00183816071,0.323187390822
POL,Poland,1999,0.002126553656,0.325903704053
POL,Poland,2000,0.00342309774,0.329655369431
POL,Poland,2001,0.003975789515,0.32849026322
POL,Poland,2002,0.003351771622,0.340502059177
POL,Poland,2003,0.002204800682,0.349113337031
POL,Poland,2004,0.003099922253,0.354260608253
POL,Poland,2005,0.004771654073,0.344925793033
POL,Poland,2006,0.00224450635,0.337091161051
POL,Poland,2007,0.001444322396,0.335089389069
POL,Poland,2008,0.000821646947,0.337170420421
POL,Poland,2009,0.000874402203,0.335780890381
POL,Poland,2010,0.000543325027,0.332188336058
POL,Poland,2011,0.000646293836,0.327763434407
POL,Poland,2012,0.000661500961,0.323912771527
POL,Poland,2013,0.000215772542,0.325495203589
POL,Poland,2014,0.000327984782,0.32080153846
POL,Poland,2015,0.000187317921,0.318235288737
POL,Poland,2016,8.4544776e-05,0.307963476141
POL,Poland,2017,0.000130779066,0.30296581323
POL,Poland,2018,8.4614631e-05,0.311410486091
POL,Poland,2019,0.000143858546,0.30239472365
POL,Poland,2020,0.001890684891,0.284625995499
POL,Poland,2021,0.001142950259,0.28479504629
POL,Poland,2022,0.003239148857,0.288581843321
POL,Poland,2023,0.002441274355,0.284667888161
PRT,Portugal,2003,0.010826147023,0.387750057099
PRT,Portugal,2004,0.006648847073,0.389387767181
PRT,Portugal,2005,0.007043591502,0.384800724074
PRT,Portugal,2006,0.001753897214,0.380607798697
PRT,Portugal,2007,0.00614497145,0.367501831942
PRT,Portugal,2008,0.00347877975,0.366341509686
PRT,Portugal,2009,0.001703439966,0.349074152093
PRT,Portugal,2010,0.002196749956,0.358446704837
PRT,Portugal,2011,0.00623575537,0.36344677418
PRT,Portugal,2012,0.008823910783,0.360347923758
PRT,Portugal,2013,0.010437044481,0.361871043587
PRT,Portugal,2014,0.007766962345,0.355621728061
PRT,Portugal,2015,0.007302582403,0.355233023349
PRT,Portugal,2016,0.004100628641,0.351905183136
PRT,Portugal,2017,0.004408294107,0.338038411614
PRT,Portugal,2018,0.003823885881,0.334925625575
PRT,Portugal,2019,0.001849147054,0.327627472361
PRT,Portugal,2020,0.006367834646,0.34668631355
PRT,Portugal,2021,0.00327434202,0.345920177594
PRT,Portugal,2022,0.00224745072,0.362522049519
PRT,Portugal,2023,0.004132632585,0.338515657019
PRY,Paraguay,1990,0.025467464473,0.408372174964
PRY,Paraguay,1995,0.183046628594,0.581390431915
PRY,Paraguay,1997,0.149084375671,0.548878896065
PRY,Paraguay,1999,0.150358441294,0.545707654666
PRY,Paraguay,2001,0.134704573279,0.546263115942
PRY,Paraguay,2002,0.19587046426,0.572742983534
PRY,Paraguay,2003,0.13827893121,0.549375137458
PRY,Paraguay,2004,0.107189310196,0.522600701482
PRY,Paraguay,2005,0.100523308931,0.513811196313
PRY,Paraguay,2006,0.140768435871,0.529940775746
PRY,Paraguay,2007,0.125611739402,0.530404098444
PRY,Paraguay,2008,0.079131570635,0.507046465734
PRY,Paraguay,2009,0.091290169035,0.491450800707
PRY,Paraguay,2010,0.093821841696,0.509824376863
PRY,Paraguay,2011,0.089433260682,0.523096273146
PRY,Paraguay,2012,0.064378379831,0.47633563031
PRY,Paraguay,2013,0.041128510136,0.479353566297
PRY,Paraguay,2014,0.042667899165,0.507026449978
PRY,Paraguay,2015,0.042111597178,0.476057335352
PRY,Paraguay,2016,0.04169227333,0.47899717745
PRY,Paraguay,2017,0.023750721313,0.48547492851
PRY,Paraguay,2018,0.03072910116,0.459551018594
PRY,Paraguay,2019,0.024438963139,0.456506375138
PRY,Paraguay,2020,0.025551214611,0.434819439907
PRY,Paraguay,2021,0.018594976834,0.429051216657
PRY,Paraguay,2022,0.032322620491,0.445916703226
PRY,Paraguay,2023,0.023929316712,0.441757445909
PRY,Paraguay,2024,0.021053328962,0.442453362094
PSE,West Bank and Gaza,2004,0.017528541373,0.340446605337
PSE,West Bank and Gaza,2005,0.012593001132,0.34742624285
PSE,West Bank and Gaza,2006,0.004739693284,0.339592828079
PSE,West Bank and Gaza,2007,0.02927319979,0.356060773191
PSE,West Bank and Gaza,2009,0.006099957294,0.344639746224
PSE,West Bank and Gaza,2010,0.006476695323,0.352944324702
PSE,West Bank and Gaza,2011,0.003743926784,0.344152374994
PSE,West Bank and Gaza,2016,0.013776546279,0.336900405132
PSE,West Bank and Gaza,2023,0.020733126649,0.363818751729
QAT,Qatar,2017,0.0,0.351283861055
ROU,Romania,1989,0.0,0.233073033725
ROU,Romania,1992,0.0,0.254617279145
ROU,Romania,1994,0.18412,0.282005824545
ROU,Romania,1995,0.034967882245,0.311580259163
ROU,Romania,1997,0.042488422906,0.305044267977
ROU,Romania,1998,0.035570662365,0.310832392458
ROU,Romania,1999,0.109472138457,0.29417667875
ROU,Romania,2000,0.118997743227,0.293237876728
ROU,Romania,2001,0.095156360568,0.294290588005
ROU,Romania,2002,0.090992076061,0.302299389066
ROU,Romania,2003,0.070085743761,0.299112871695
ROU,Romania,2004,0.05251617443,0.300393720615
ROU,Romania,2005,0.041573018125,0.298193912757
ROU,Romania,2006,0.041018671652,0.304642964151
ROU,Romania,2007,0.027552964092,0.302072897563
ROU,Romania,2008,0.01201964301,0.295838115013
ROU,Romania,2009,0.008440147186,0.281893463615
ROU,Romania,2010,0.012441961921,0.281582377575
ROU,Romania,2011,0.009427035183,0.272115198533
ROU,Romania,2012,0.009064757847,0.27334237638
ROU,Romania,2013,0.009686848186,0.274506993151
ROU,Romania,2014,0.088859229339,0.360091066522
ROU,Romania,2015,0.075997445271,0.359136322302
ROU,Romania,2016,0.0,0.283457048276
ROU,Romania,2017,0.048952637057,0.360126248383
ROU,Romania,2018,0.0,0.287828663077
ROU,Romania,2019,0.0,0.275824388472
ROU,Romania,2020,0.0,0.275394315327
ROU,Romania,2021,0.0,0.276260822264
ROU,Romania,2022,0.014528088604,0.323030362908
ROU,Romania,2023,0.007001521502,0.298289433165
RUS,Russian Federation,1993,0.06221,0.453854759986
RUS,Russian Federation,1996,0.07126,0.460986289421
RUS,Russian Federation,1997,0.027285582782,0.38409199114
RUS,Russian Federation,1998,0.03999406452,0.381370038729
RUS,Russian Federation,1999,0.072180953298,0.37443388519
RUS,Russian Federation,2000,0.051255441339,0.370927422944
RUS,Russian Federation,2001,0.031842057248,0.369249852816
RUS,Russian Federation,2002,0.020334956432,0.372837692864
RUS,Russian Federation,2003,0.021288027183,0.399715479535
RUS,Russian Federation,2004,0.018141246638,0.403158317809
RUS,Russian Federation,2005,0.01415033536,0.412655988176
RUS,Russian Federation,2006,0.009109315653,0.409509405118
RUS,Russian Federation,2007,0.004455723529,0.422724726882
RUS,Russian Federation,2008,0.001833755255,0.415685837856
RUS,Russian Federation,2009,0.001606628413,0.398456008944
RUS,Russian Federation,2010,0.001922926267,0.395489775983
RUS,Russian Federation,2011,0.000972011853,0.397493144004
RUS,Russian Federation,2012,0.000935445212,0.407148269235
RUS,Russian Federation,2013,0.000587344415,0.408844243493
RUS,Russian Federation,2014,0.000546923917,0.398812218933
RUS,Russian Federation,2015,0.000884338143,0.377105383404
RUS,Russian Federation,2016,0.000639630127,0.368484993358
RUS,Russian Federation,2017,0.001011744725,0.372390709646
RUS,Russian Federation,2018,0.000952315668,0.374730062328
RUS,Russian Federation,2019,0.000763530189,0.37736861985
RUS,Russian Federation,2020,0.000416804007,0.36068242064
RUS,Russian Federation,2021,0.00225971227,0.351442241658
RUS,Russian Federation,2022,0.001165990388,0.339058401434
RUS,Russian Federation,2023,0.000912474814,0.330062453101
RWA,Rwanda,1984,0.73525,0.288985946701
RWA,Rwanda,2000,0.823138299843,0.485202514198
RWA,Rwanda,2005,0.741606109001,0.520211423075
RWA,Rwanda,2010,0.701623254235,0.472219151074
RWA,Rwanda,2013,0.652409959218,0.451115657827
RWA,Rwanda,2016,0.638438186686,0.437095108215
RWA,Rwanda,2023,0.385504912143,0.393644476498
SDN,Sudan,2009,0.130892984012,0.353953369912
SDN,Sudan,2014,0.100999562123,0.342429421871
SEN,Senegal,1991,0.77326,0.540419365642
SEN,Senegal,1994,0.72205,0.392451966194
SEN,Senegal,2001,0.638954739759,0.412294355568
SEN,Senegal,2005,0.535722245806,0.39212895437
SEN,Senegal,2011,0.532875211498,0.402743614945
SEN,Senegal,2018,0.191496989358,0.383147842399
SEN,Senegal,2021,0.178874715861,0.361577212421
SLB,Solomon Islands,2005,0.621873623498,0.460876339792
SLB,Solomon Islands,2012,0.403014878259,0.370549269732
SLE,Sierra Leone,2003,0.723543544631,0.401674538289
SLE,Sierra Leone,2011,0.536975780854,0.34030178439
SLE,Sierra Leone,2018,0.414851997056,0.356901775592
SLV,El Salvador,1989,0.24759,0.487094059517
SLV,El Salvador,1991,0.289339727579,0.537876564881
SLV,El Salvador,1995,0.19314212754,0.498467262253
SLV,El Salvador,1996,0.212448504376,0.509569232661
SLV,El Salvador,1998,0.263483754769,0.543727118687
SLV,El Salvador,1999,0.224332258498,0.520759476529
SLV,El Salvador,2000,0.184440178787,0.514631923389
SLV,El Salvador,2001,0.194129678507,0.51346260601
SLV,El Salvador,2002,0.195356292921,0.5185059873
SLV,El Salvador,2003,0.209413675724,0.504329931544
SLV,El Salvador,2004,0.163151710731,0.477980156476
SLV,El Salvador,2005,0.164316626888,0.484716327882
SLV,El Salvador,2006,0.126225539745,0.456892324545
SLV,El Salvador,2007,0.091906379052,0.452174702976
SLV,El Salvador,2008,0.126278569804,0.468855888193
SLV,El Salvador,2009,0.123565401284,0.458248408221
SLV,El Salvador,2010,0.113605189234,0.43513260154
SLV,El Salvador,2011,0.100932748754,0.423179783086
SLV,El Salvador,2012,0.085443085607,0.418288331251
SLV,El Salvador,2013,0.071413873918,0.433586514138
SLV,El Salvador,2014,0.069533309066,0.415594391809
SLV,El Salvador,2015,0.053014435916,0.405518148417
SLV,El Salvador,2016,0.057748564711,0.39978541549
SLV,El Salvador,2017,0.045496538956,0.380071523901
SLV,El Salvador,2018,0.040671078289,0.386105712007
SLV,El Salvador,2019,0.029840348132,0.387787639152
SLV,El Salvador,2021,0.051309082352,0.390106330774
SLV,El Salvador,2022,0.052067889155,0.387530009495
SLV,El Salvador,2023,0.046368394104,0.398023791927
SRB,Serbia,2002,0.004229090853,0.327437534145
SRB,Serbia,2003,0.008549826774,0.328289770297
SRB,Serbia,2004,0.012327885971,0.354736495859
SRB,Serbia,2005,0.016416659415,0.364604233162
SRB,Serbia,2006,0.009439948558,0.297294789686
SRB,Serbia,2007,0.006294722516,0.287066993297
SRB,Serbia,2008,0.002885628534,0.275614211377
SRB,Serbia,2009,0.006014688628,0.279741492772
SRB,Serbia,2010,0.003454119161,0.290166052713
SRB,Serbia,2012,0.071459499111,0.398866012341
SRB,Serbia,2013,0.006654017139,0.290171137841
SRB,Serbia,2014,0.088788544658,0.404359847952
SRB,Serbia,2015,0.002229794125,0.285157360862
SRB,Serbia,2016,0.080929606811,0.387736447352
SRB,Serbia,2017,0.066460146674,0.361044896794
SRB,Serbia,2018,0.001304488636,0.303510575054
SRB,Serbia,2019,0.002373391597,0.289532460928
SRB,Serbia,2020,0.020365921819,0.349508699974
SRB,Serbia,2021,0.01696320841,0.331288825852
SRB,Serbia,2022,0.020390720141,0.328028880557
SSD,South Sudan,2009,0.44877140193,0.463157387827
SSD,South Sudan,2016,0.765026430675,0.440478106873
STP,São Tomé and Príncipe,2000,0.172767605375,0.321258934965
STP,São Tomé and Príncipe,2010,0.189497486785,0.308212690338
STP,São Tomé and Príncipe,2017,0.130061163131,0.407294816336
SUR,Suriname,1999,0.206021251476,0.575398913707
SUR,Suriname,2022,0.021780425609,0.39179896748
SVK,Slovak Republic,1992,0.0,0.201865781194
SVK,Slovak Republic,1996,0.017464779224,0.262755044054
SVK,Slovak Republic,2004,0.003289973703,0.289373884745
SVK,Slovak Republic,2005,0.001491774595,0.298344250409
SVK,Slovak Republic,2006,0.000422088538,0.277095101863
SVK,Slovak Republic,2007,0.0,0.280048336442
SVK,Slovak Republic,2008,0.0,0.268743958089
SVK,Slovak Republic,2009,0.0,0.260160966979
SVK,Slovak Republic,2010,0.00596341816,0.273157199355
SVK,Slovak Republic,2011,0.00605730946,0.265382810283
SVK,Slovak Republic,2012,0.00504585075,0.261158106609
SVK,Slovak Republic,2013,0.004396974022,0.280861522558
SVK,Slovak Republic,2014,0.008893993469,0.261034417953
SVK,Slovak Republic,2015,0.007978781396,0.264912361645
SVK,Slovak Republic,2016,0.015438127456,0.251549693437
SVK,Slovak Republic,2017,0.00576157471,0.232373662122
SVK,Slovak Republic,2018,0.005082215387,0.249700192685
SVK,Slovak Republic,2019,0.002315893894,0.232323244975
SVK,Slovak Republic,2020,0.002950257017,0.242194245157
SVK,Slovak Republic,2021,0.003440258742,0.241102208807
SVK,Slovak Republic,2022,0.006956504206,0.240789260786
SVK,Slovak Republic,2023,0.004521372886,0.238177154905
SVN,Slovenia,1987,0.0,0.235983697884
SVN,Slovenia,1993,0.0,0.291177800086
SVN,Slovenia,1997,0.00231496297,0.241215007701
SVN,Slovenia,1998,0.0,0.284066833544
SVN,Slovenia,1999,0.002472071247,0.240428865846
SVN,Slovenia,2002,0.000530250736,0.291216106276
SVN,Slovenia,2003,0.0,0.308660228475
SVN,Slovenia,2004,0.001131541156,0.247907324464
SVN,Slovenia,2005,0.0012446742,0.246347419809
SVN,Slovenia,2006,0.000789556512,0.243639268161
SVN,Slovenia,2007,0.000353816195,0.243547531919
SVN,Slovenia,2008,0.0,0.237180189635
SVN,Slovenia,2009,0.000160372448,0.247877352587
SVN,Slovenia,2010,9.1577446e-05,0.249332595298
SVN,Slovenia,2011,0.0,0.248680336815
SVN,Slovenia,2012,0.000262544466,0.255855022618
SVN,Slovenia,2013,0.00021756855,0.26241104376
SVN,Slovenia,2014,0.0,0.25657534661
SVN,Slovenia,2015,4.8529581e-05,0.254084645515
SVN,Slovenia,2016,0.0,0.247579359421
SVN,Slovenia,2017,0.0,0.242193073481
SVN,Slovenia,2018,0.0,0.246333645039
SVN,Slovenia,2019,0.0,0.243842324377
SVN,Slovenia,2020,0.0,0.240315284702
SVN,Slovenia,2021,0.0,0.242822799441
SVN,Slovenia,2022,0.0,0.243050656353
SVN,Slovenia,2023,0.0,0.246819581905
SWE,Sweden,1975,0.004989867083,0.242836452398
SWE,Sweden,1981,0.004988672371,0.229235732806
SWE,Sweden,1987,0.00246255298,0.23057626991
SWE,Sweden,1992,0.002435131992,0.249087334636
SWE,Sweden,1995,0.004999895809,0.25236505599
SWE,Sweden,2000,0.002495684207,0.269600590214
SWE,Sweden,2001,0.002486778086,0.265453598872
SWE,Sweden,2002,0.0,0.262169060529
SWE,Sweden,2003,0.003536416165,0.252685186036
SWE,Sweden,2004,0.004543750516,0.261401119188
SWE,Sweden,2005,0.011382971392,0.268210174146
SWE,Sweden,2006,0.004128701786,0.263512280178
SWE,Sweden,2007,0.004573916474,0.271141392825
SWE,Sweden,2008,0.006590727644,0.281191590173
SWE,Sweden,2009,0.005270562771,0.273398435018
SWE,Sweden,2010,0.006387345702,0.277361496799
SWE,Sweden,2011,0.006580606748,0.276052297975
SWE,Sweden,2012,0.004747487906,0.276438651001
SWE,Sweden,2013,0.006508714427,0.288227464477
SWE,Sweden,2014,0.005263103806,0.28388637691
SWE,Sweden,2015,0.006491912485,0.292096780707
SWE,Sweden,2016,0.004226093196,0.295611963632
SWE,Sweden,2017,0.002654955971,0.287741326299
SWE,Sweden,2018,0.008583863997,0.299715548776
SWE,Sweden,2019,0.00360092973,0.293046326887
SWE,Sweden,2020,0.00451247616,0.288706031936
SWE,Sweden,2021,0.006434689708,0.297653444849
SWE,Sweden,2022,0.012714952737,0.316083595958
SWE,Sweden,2023,0.008379480769,0.292783302864
SWZ,Eswatini,1994,0.89302,0.587137260851
SWZ,Eswatini,2000,0.649914273441,0.53113520225
SWZ,Eswatini,2009,0.582161901621,0.514421726913
SWZ,Eswatini,2016,0.445309323339,0.545797936695
SYC,Seychelles,1999,0.017591750076,0.427766910392
SYC,Seychelles,2006,0.006121243629,0.427676165845
SYC,Seychelles,2013,0.015764601914,0.468219820333
SYC,Seychelles,2018,0.00673632911,0.32125319711
SYR,Syrian Arab Republic,1996,0.011609878838,0.351693821942
SYR,Syrian Arab Republic,2003,0.004599067491,0.375146032001
SYR,Syrian Arab Republic,2006,0.0,0.401472513171
SYR,Syrian Arab Republic,2009,0.0,0.403947758782
SYR,Syrian Arab Republic,2022,0.164703077973,0.266280731152
TCD,Chad,2003,0.667001924235,0.398117267338
TCD,Chad,2011,0.45197653395,0.433202709438
TCD,Chad,2018,0.418614542836,0.374991544579
TCD,Chad,2022,0.394753751496,0.37357686373
TGO,Togo,2006,0.672224386036,0.422122748679
TGO,Togo,2011,0.65212771064,0.460150065718
TGO,Togo,2015,0.614655900386,0.430289045651
TGO,Togo,2018,0.351255963263,0.425342369724
TGO,Togo,2021,0.344180057867,0.378580048835
THA,Thailand,1981,0.30999,0.45216819912
